25116,0.0
5398,0.0
1521,0.0
2393,0.0
8679,0.0
1140,0.0
10087,0.0
12362,0.0
2342,0.0
601,0.0
12246,0.0
9042,0.0
498,0.0
16125,0.0
12274,0.0
2370,0.0
2406,0.0
9182,0.0
12357,0.0
12091,0.0
10374,0.0
2401,0.0
12421,0.0
5300,0.0
44,0.0
5287,0.0
303,0.0
9418,0.0
472,0.0
690,0.0
1024,0.0
4061,0.0
9697,0.0
2004,0.0
2313,0.0
540,0.0
2410,0.0
2184,0.0
1118,0.0
27,0.0
5311,0.0
9717,0.0
12219,0.0
2417,0.0
598,0.0
1636,0.0
13522,0.0
8844,0.0
725,0.0
16820,0.0
19141,0.0
9161,0.0
177,0.0
9383,0.0
964,0.0
9045,0.0
9733,0.0
4114,0.0
8960,0.0
9352,0.0
2607,0.0
16358,0.0
16389,0.0
12297,0.0
1064,0.0
12151,0.0
170,0.0
8263,0.0
9423,0.0
16666,0.0
9880,0.0
13060,0.0
13401,0.0
12537,0.0
2176,0.0
21001,0.0
11167,0.0
13144,0.0
4037,0.0
11328,0.0
8431,0.0
8081,0.0
19895,0.0
10479,0.0
19086,0.0
8190,0.0
9864,0.0
9688,0.0
13084,0.0
12163,0.0
13846,0.0
19679,0.0
5199,0.0
12350,0.0
589,0.0
12096,0.0
1604,0.0
9153,0.0
8372,0.0
16249,0.0
13261,0.0
407,0.0
8871,0.0
19263,0.0
5224,0.0
9243,0.0
13789,0.0
7110,0.0
8280,0.0
8955,0.0
193,0.0
36,0.0
11548,0.0
8251,0.0
19431,0.0
8768,0.0
10147,0.0
16992,0.0
16247,0.0
8134,0.0
8693,0.0
7046,0.0
25007,0.0
5065,0.0
130,0.0
16469,0.0
13337,0.0
13441,0.0
2305,0.0
9369,0.0
11597,0.0
2012,0.0
13672,0.0
9547,0.0
9231,0.0
762,0.0
7162,0.0
989,0.0
19088,0.0
19101,0.0
5146,0.0
1439,0.0
19216,0.0
16364,0.0
304,0.0
4292,0.0
4154,0.0
8133,0.0
7041,0.0
220,0.0
12098,0.0
12049,0.0
92,0.0
19444,0.0
19836,0.0
13330,0.0
719,0.0
12206,0.0
13834,0.0
7119,0.0
21097,0.0
10132,0.0
5240,0.0
5291,0.0
1428,0.0
10248,0.0
9068,0.0
10310,0.0
12494,0.0
11302,0.0
10123,0.0
25149,0.0
12561,0.0
9807,0.0
8592,0.0
16251,0.0
7050,0.0
9762,0.0
2597,0.0
10124,0.0
3011,0.0
13031,0.0
418,0.0
2546,0.0
1453,0.0
10233,0.0
5074,0.0
16141,0.0
16256,0.0
9304,0.0
591,0.0
13169,0.0
16876,0.0
16404,0.0
16300,0.0
5235,0.0
7101,0.0
12109,0.0
9283,0.0
19504,0.0
16289,0.0
12397,0.0
8938,0.0
13506,0.0
11632,0.0
11195,0.0
818,0.0
21022,0.0
19119,0.0
8779,0.0
13881,0.0
19578,0.0
5006,0.0
9872,0.0
12265,0.0
2183,0.0
13732,0.0
2533,0.0
2294,0.0
9066,0.0
947,0.0
16927,0.0
16223,0.0
8296,0.0
8531,0.0
19097,0.0
1669,0.0
4137,0.0
9710,0.0
13459,0.0
706,0.0
7106,0.0
19162,0.0
21059,0.0
19503,0.0
8363,0.0
13616,0.0
1163,0.0
16529,0.0
12087,0.0
16199,0.0
11433,0.0
2167,0.0
1365,0.0
178,0.0
16118,0.0
16091,0.0
5437,0.0
5056,0.0
9565,0.0
486,0.0
2114,0.0
169,0.0
2456,0.0
13658,0.0
2573,0.0
13772,0.0
11497,0.0
8110,0.0
19770,0.0
9750,0.0
16263,0.0
8903,0.0
19815,0.0
16515,0.0
16967,0.0
5041,0.0
19931,0.0
9911,0.0
16843,0.0
8742,0.0
4053,0.0
16892,0.0
9215,0.0
8827,0.0
1234,0.0
13541,0.0
168,0.0
12477,0.0
5275,0.0
12011,0.0
5380,0.0
900,0.0
2475,0.0
16072,0.0
5374,0.0
5018,0.0
763,0.0
16124,0.0
5149,0.0
9152,0.0
510,0.0
2601,0.0
13284,0.0
9353,0.0
13237,0.0
9849,0.0
12016,0.0
11103,0.0
2508,0.0
790,0.0
16057,0.0
13709,0.0
9212,0.0
2326,0.0
11565,0.0
12554,0.0
1461,0.0
2115,0.0
10116,0.0
665,0.0
8576,0.0
9336,0.0
9832,0.0
5427,0.0
11519,0.0
1539,0.0
572,0.0
13911,0.0
19089,0.0
8638,0.0
13215,0.0
12455,0.0
473,0.0
11418,0.0
19913,0.0
16365,0.0
1088,0.0
640,0.0
16994,0.0
16187,0.0
16620,0.0
9004,0.0
925,0.0
9817,0.0
8582,0.0
93,0.0
2130,0.0
13331,0.0
8879,0.0
2580,0.0
13835,0.0
16246,0.0
19755,0.0
4183,0.0
19442,0.0
9810,0.0
5405,0.0
1022,0.0
16468,0.0
13336,0.0
19968,0.0
1335,0.0
13832,0.0
25249,0.0
10010,0.0
6,0.0
9546,0.0
9230,0.0
1263,0.0
8928,0.0
11622,0.0
1602,0.0
12420,0.0
5132,0.0
16007,0.0
16814,0.0
13788,0.0
37,0.0
8526,0.0
5016,0.0
8,0.0
19430,0.0
21032,0.0
13082,0.0
8769,0.0
1050,0.0
13344,0.0
13891,0.0
12504,0.0
11367,0.0
1081,0.0
2194,0.0
4127,0.0
5011,0.0
957,0.0
19390,0.0
12162,0.0
10190,0.0
13896,0.0
1721,0.0
21111,0.0
873,0.0
9245,0.0
377,0.0
21098,0.0
19870,0.0
16570,0.0
21158,0.0
25046,0.0
11093,0.0
10263,0.0
448,0.0
2432,0.0
13252,0.0
4279,0.0
12073,0.0
8109,0.0
13145,0.0
2082,0.0
1251,0.0
2344,0.0
342,0.0
897,0.0
16743,0.0
8051,0.0
9270,0.0
8397,0.0
19147,0.0
393,0.0
25162,0.0
9459,0.0
8678,0.0
1190,0.0
2085,0.0
10436,0.0
13523,0.0
