9736,0.0
15353,0.0
5751,0.0
11998,0.0
26204,0.0
23928,0.0
4111,0.0
14961,0.0
8176,0.0
18906,0.0
18574,0.0
25311,0.0
17406,0.0
6644,0.0
13518,0.0
4902,0.0
14172,0.0
8517,0.0
8965,0.0
9357,0.0
27025,0.0
5330,0.0
24697,0.0
16180,0.0
13179,0.0
6225,0.0
7465,0.0
17067,0.0
7313,0.0
17711,0.0
21118,0.0
6553,0.0
5834,0.0
19023,0.0
9853,0.0
9386,0.0
18663,0.0
26113,0.0
16942,0.0
6132,0.0
21579,0.0
24227,0.0
6695,0.0
25467,0.0
20339,0.0
7772,0.0
17370,0.0
12389,0.0
1139,0.0
4667,0.0
5027,0.0
19830,0.0
619,0.0
15382,0.0
487,0.0
9579,0.0
320,0.0
8339,0.0
1400,0.0
2967,0.0
20600,0.0
21040,0.0
16009,0.0
6879,0.0
3355,0.0
13757,0.0
3880,0.0
8758,0.0
23374,0.0
22534,0.0
9118,0.0
22293,0.0
741,0.0
21853,0.0
13491,0.0
3093,0.0
20261,0.0
12200,0.0
3042,0.0
13440,0.0
28,0.0
21357,0.0
10555,0.0
5609,0.0
26889,0.0
8789,0.0
23870,0.0
4049,0.0
14839,0.0
11315,0.0
1717,0.0
3423,0.0
3851,0.0
13021,0.0
12661,0.0
11774,0.0
1376,0.0
824,0.0
456,0.0
10693,0.0
10134,0.0
17808,0.0
20433,0.0
20841,0.0
2081,0.0
12483,0.0
20394,0.0
21273,0.0
13564,0.0
19348,0.0
10471,0.0
11231,0.0
23526,0.0
11596,0.0
13105,0.0
3975,0.0
12745,0.0
2347,0.0
18169,0.0
1987,0.0
27059,0.0
22707,0.0
5899,0.0
27088,0.0
204,0.0
5848,0.0
15038,0.0
14678,0.0
1524,0.0
1956,0.0
11126,0.0
20083,0.0
20724,0.0
13673,0.0
3271,0.0
11547,0.0
14219,0.0
19399,0.0
22410,0.0
15459,0.0
10307,0.0
21505,0.0
21977,0.0
13212,0.0
3610,0.0
2050,0.0
7590,0.0
25122,0.0
17635,0.0
7237,0.0
16075,0.0
6477,0.0
5910,0.0
889,0.0
8890,0.0
26790,0.0
4485,0.0
26037,0.0
4322,0.0
14720,0.0
24303,0.0
3748,0.0
16414,0.0
16866,0.0
8083,0.0
8724,0.0
4743,0.0
14341,0.0
26824,0.0
26456,0.0
22548,0.0
15501,0.0
19566,0.0
9164,0.0
19210,0.0
5675,0.0
15277,0.0
22599,0.0
14845,0.0
4035,0.0
11369,0.0
26320,0.0
18450,0.0
18822,0.0
8052,0.0
4792,0.0
25235,0.0
25592,0.0
24475,0.0
24807,0.0
16362,0.0
3799,0.0
18031,0.0
8841,0.0
8433,0.0
8394,0.0
19671,0.0
9273,0.0
5214,0.0
15616,0.0
27101,0.0
6301,0.0
24014,0.0
24958,0.0
13563,0.0
20846,0.0
20434,0.0
2721,0.0
14568,0.0
23521,0.0
114,0.0
10804,0.0
15328,0.0
2340,0.0
20055,0.0
13102,0.0
3972,0.0
907,0.0
22700,0.0
11657,0.0
1255,0.0
18618,0.0
